###########################
# SOV  attack subs
###########################
# Srednaya-class
submarine.0 = {
	escort-battlegroup_acceptablerisk = 0	
	helicopterplatform = 0	
	hullmaxslots = 0
	hullmaxsize = 10	
	wikipage = /wiki/Kirov_class_cruiser	
}
# Chapayev-class
cruiser.1 = {
	unit_cruiser = 2
	radarsystem_airsearch = 2
	radarsystem_surfacesearch = 2
	sonarsystem = 2
	propulsion_steam = 1	
	conventionalnavalgun = 1
	closedefense = 0
	launcher_torpedotubes_533_650 = 1	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	escort-battlegroup_surfaceengagementpositioning = 0
	escort-battlegroup_denyenemyfreedomofaction = 0
	escort-battlegroup_acceptablerisk = 0	
	helicopterplatform = 0	
	hullmaxslots = 0
	hullmaxsize = 222	
	wikipage = /wiki/Chapayev_class_cruiser	
}
# Sverdlov-class
cruiser.2 = {
	unit_cruiser = 3
	radarsystem_airsearch = 2
	radarsystem_surfacesearch = 2
	sonarsystem = 2
	propulsion_steam = 1	
	conventionalnavalgun = 1
	closedefense = 0
	launcher_torpedotubes_533_650 = 2	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	escort-battlegroup_surfaceengagementpositioning = 0
	escort-battlegroup_denyenemyfreedomofaction = 0
	escort-battlegroup_acceptablerisk = 0	
	helicopterplatform = 0	
	hullmaxslots = 0
	hullmaxsize = 229	
	wikipage = /wiki/Sverdlov_class_cruiser
}

# Model 1955
missile_cruiser.0 = {
	unit_missilecruiser = 1
	radarsystem_airsearch = 2
	radarsystem_surfacesearch = 2
	sonarsystem = 2
	towed_sonarsystem = 0
	radarsystem_3dsearch = 0
	naval_combat_system = 0
	propulsion_steam = 2	
	propulsion_gas = 0	
	conventionalnavalgun = 3
	closedefense = 3
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 1
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 3
	antisub_missile = 1
	launcher_torpedotubes_533_650 = 3	
	helicopterplatform = 0
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0
	hullmaxslots = 0
	hullmaxsize = 49
}
# Kynda-class
missile_cruiser.1 = {
	unit_missilecruiser = 2
	radarsystem_airsearch = 3
	radarsystem_surfacesearch = 3
	sonarsystem = 3
	towed_sonarsystem = 0
	radarsystem_3dsearch = 0
	naval_combat_system = 0
	propulsion_steam = 4	
	propulsion_gas = 0	
	conventionalnavalgun = 5
	closedefense = 0
	antishipmissile_shortrange = 2
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 1
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 4
	antisub_missile = 0
	launcher_torpedotubes_533_650 = 3	
	helicopterplatform = 1
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0
	hullmaxslots = 0
	hullmaxsize = 19
	wikipage = /wiki/Kynda_class_cruiser
}
# Kresta I-class
missile_cruiser.2 = {
	unit_missilecruiser = 3
	radarsystem_airsearch = 3
	radarsystem_surfacesearch = 3
	sonarsystem = 3
	towed_sonarsystem = 0
	radarsystem_3dsearch = 0
	naval_combat_system = 0
	propulsion_steam = 3	
	propulsion_gas = 0	
	conventionalnavalgun = 4
	closedefense = 0
	antishipmissile_shortrange = 2
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 1
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 5
	antisub_missile = 0
	launcher_torpedotubes_533_650 = 5	
	helicopterplatform = 2
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0
	hullmaxslots = 0
	hullmaxsize = 19	
	wikipage = /wiki/Kresta_I_class_cruiser
}
# Kresta II-class
missile_cruiser.3 = {
	unit_missilecruiser = 4
	radarsystem_airsearch = 3
	radarsystem_surfacesearch = 3
	sonarsystem = 3
	towed_sonarsystem = 0
	radarsystem_3dsearch = 0
	naval_combat_system = 0
	propulsion_steam = 3	
	propulsion_gas = 0	
	conventionalnavalgun = 4
	closedefense = 6
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 3
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 5
	antisub_missile = 4
	launcher_torpedotubes_533_650 = 5	
	helicopterplatform = 2
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0
	hullmaxslots = 0
	hullmaxsize = 26	
	wikipage = /wiki/Kresta_II_class_cruiser
}
# Kara-class
missile_cruiser.4 = {
	unit_missilecruiser = 5
	radarsystem_airsearch = 4
	radarsystem_surfacesearch = 4
	sonarsystem = 4
	towed_sonarsystem = 0
	radarsystem_3dsearch = 0
	naval_combat_system = 0
	propulsion_steam = 0	
	propulsion_gas = 3	
	conventionalnavalgun = 5
	closedefense = 6
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 3
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 5
	antisub_missile = 4
	launcher_torpedotubes_533_650 = 5	
	helicopterplatform = 3
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0
	hullmaxslots = 0
	hullmaxsize = 27	
	wikipage = /wiki/Kara_class_cruiser
}
# Model 1975
missile_cruiser.5 = {
	unit_missilecruiser = 6
	radarsystem_airsearch = 4
	radarsystem_surfacesearch = 4
	sonarsystem = 4
	towed_sonarsystem = 0
	radarsystem_3dsearch = 1
	naval_combat_system = 0
	propulsion_steam = 0	
	propulsion_gas = 3	
	conventionalnavalgun = 7
	closedefense = 7
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 5
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 7
	antisub_missile = 5
	launcher_torpedotubes_533_650 = 7	
	helicopterplatform = 3
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0	
	hullmaxslots = 0
	hullmaxsize = 52
}
# Slava-class
missile_cruiser.6 = {
	unit_missilecruiser = 7
	radarsystem_airsearch = 5
	radarsystem_surfacesearch = 5
	sonarsystem = 4
	towed_sonarsystem = 0
	radarsystem_3dsearch = 2
	naval_combat_system = 0
	propulsion_steam = 0	
	propulsion_gas = 4	
	conventionalnavalgun = 8
	closedefense = 6
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 7
	antiairmissile_shortrange = 5
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 1	
	landattackmissile = 0
	antisub_torpedorocket = 4
	antisub_missile = 0
	launcher_torpedotubes_533_650 = 5	
	helicopterplatform = 4
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0
	hullmaxslots = 0
	hullmaxsize = 71
	wikipage = /wiki/Slava_class_cruiser
}
# Model 1985
missile_cruiser.7 = {
	unit_missilecruiser = 8
	radarsystem_airsearch = 5
	radarsystem_surfacesearch = 5
	sonarsystem = 5
	towed_sonarsystem = 1
	radarsystem_3dsearch = 2
	naval_combat_system = 0
	propulsion_steam = 0	
	propulsion_gas = 4	
	conventionalnavalgun = 9
	closedefense = 9
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 7
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 9
	antisub_missile = 7
	launcher_torpedotubes_533_650 = 9	
	helicopterplatform = 4
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0	
	hullmaxslots = 0
	hullmaxsize = 60
}

# Model 1990
missile_cruiser.8 = {
	unit_missilecruiser = 9
	radarsystem_airsearch = 6
	radarsystem_surfacesearch = 6
	sonarsystem = 6
	towed_sonarsystem = 2
	radarsystem_3dsearch = 3
	naval_combat_system = 1
	propulsion_steam = 0	
	propulsion_gas = 5
	conventionalnavalgun = 10
	closedefense = 10
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 8
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0
	antisub_torpedorocket = 10
	antisub_missile = 8
	launcher_torpedotubes_533_650 = 10	
	helicopterplatform = 5
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	naval_combat_system = 0		
	hullmaxslots = 0
	hullmaxsize = 70
}
########################
# SOV nuclear Battlecruisers
########################
# Kirov-class
nuclear_battlecruiser.0 = {
	unit_nuclearbattlecruiser = 1
	radarsystem_airsearch = 4
	radarsystem_surfacesearch = 4
	sonarsystem = 4
	radarsystem_3dsearch = 2
	naval_combat_system = 0
	propulsion_steam = 4	
	propulsion_gas = 0	
	propulsion_nuclear_surface = 3
	conventionalnavalgun = 7
	closedefense = 6
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 7
	antiairmissile_shortrange = 7
	antishipmissile_shortrange_supersonic = 0
	antishipmissile_longrange_supersonic = 2	
	landattackmissile = 0		
	antisub_torpedorocket = 8
	antisub_missile = 4
	launcher_torpedotubes_533_650 =8	
	helicopterplatform = 3
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	hullmaxslots = 0
	hullmaxsize = 84	
	wikipage = /wiki/Kirov_class_battlecruiser
}
# Model 1985
nuclear_battlecruiser.1 = {
	unit_nuclearbattlecruiser = 2
	radarsystem_airsearch = 5
	radarsystem_surfacesearch = 5
	sonarsystem = 5
	radarsystem_3dsearch = 2
	naval_combat_system = 0
	propulsion_steam = 5	
	propulsion_gas = 0	
	propulsion_nuclear_surface = 3
	conventionalnavalgun = 9
	closedefense = 9
	antishipmissile_shortrange = 7
	antishipmissile_longrange = 7	
	antiairmissile_mediumrange = 7
	antiairmissile_shortrange = 9
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0	
	antisub_torpedorocket = 9
	antisub_missile = 7
	launcher_torpedotubes_533_650 = 0	
	helicopterplatform = 4
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	hullmaxslots = 0
	hullmaxsize = 56
}
# Kirov Mod-class
nuclear_battlecruiser.2 = {
	unit_nuclearbattlecruiser = 3
	radarsystem_airsearch = 6
	radarsystem_surfacesearch = 6
	sonarsystem = 5
	radarsystem_3dsearch = 3
	naval_combat_system = 1
	propulsion_steam = 4	
	propulsion_gas = 0	
	propulsion_nuclear_surface = 3
	conventionalnavalgun = 8
	closedefense = 8
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 9
	antiairmissile_shortrange = 9
	antishipmissile_shortrange_supersonic = 0
	antishipmissile_longrange_supersonic = 2	
	landattackmissile = 0		
	antisub_torpedorocket = 8
	antisub_missile = 5
	launcher_torpedotubes_533_650 =8	
	helicopterplatform = 4
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	hullmaxslots = 0
	hullmaxsize = 106	
	wikipage = /wiki/Kirov_class_battlecruiser
}

battleship.0 = {
	radarsystem_airsearch = 1
	radarsystem_surfacesearch = 1
	propulsion_steam = 0	
	conventionalnavalgun = 0
	closedefense = 1
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0
	antishipmissile_longrange_supersonic = 0	
	landattackmissile = 0	
	helicopterplatform = 0	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	battlegroup_systemcoordination = 0
	escort-battlegroup_surfaceengagementpositioning = 0
	escort-battlegroup_denyenemyfreedomofaction = 0
	escort-battlegroup_acceptablerisk = 0
	hullmaxslots = 0
	hullmaxsize = 629
	wikipage = /wiki/Gangut_class_battleship
}

########################
# SOV Carriers
########################

# Model 1960
helicopter_carrier.0 = {
	unit_helicoptercarrier = 1
	radarsystem_airsearch = 3
	radarsystem_surfacesearch = 3
	sonarsystem = 3
	radarsystem_3dsearch = 0
	propulsion_steam = 3	
	propulsion_gas = 0	
	conventionalnavalgun = 0
	closedefense = 4
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 4
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	antisub_torpedorocket = 4
	helicopterplatform = 1
	carriergroup_constantairbornesurveillance = 0
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	hullmaxslots = 0
	hullmaxsize = 34
	carrier_size = 1
}
# Moskva class, only helicopters
helicopter_carrier.1 = {
	unit_helicoptercarrier = 2
	radarsystem_airsearch = 3
	radarsystem_surfacesearch = 3
	sonarsystem = 3
	radarsystem_3dsearch = 0
	propulsion_steam = 4	
	propulsion_gas = 0	
	conventionalnavalgun = 4
	closedefense = 0
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 3
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	antisub_torpedorocket = 4
	helicopterplatform = 2
	carriergroup_constantairbornesurveillance = 0
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	hullmaxslots = 0
	hullmaxsize = 22
	carrier_size = 0	
	wikipage = /wiki/Moskva_class_aircraft_carrier
}

# Kiev class, VTOL
helicopter_carrier.2 = {
	unit_helicoptercarrier = 3
	radarsystem_airsearch = 4
	radarsystem_surfacesearch = 4
	sonarsystem = 4
	radarsystem_3dsearch = 0
	propulsion_steam = 4	
	propulsion_gas = 0	
	conventionalnavalgun = 5
	closedefense = 6
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 5
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 1	
	antisub_torpedorocket = 4
	helicopterplatform = 3
	carriergroup_constantairbornesurveillance = 0
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	hullmaxslots = 0
	hullmaxsize = 50
	carrier_size = 1	
	wikipage = /wiki/Kiev_class_aircraft_carrier
}

# Kiev mod class, VTOL
helicopter_carrier.3 = {
	unit_helicoptercarrier = 4
	radarsystem_airsearch = 5
	radarsystem_surfacesearch = 5
	sonarsystem = 5
	radarsystem_3dsearch = 0
	propulsion_steam = 4	
	propulsion_gas = 0	
	conventionalnavalgun = 7
	closedefense = 6
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 7
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 1	
	antisub_torpedorocket = 4
	helicopterplatform = 4	
	carriergroup_constantairbornesurveillance = 0
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	hullmaxslots = 0
	hullmaxsize = 52
	carrier_size = 1	
	wikipage = /wiki/Soviet_aircraft_carrier_Admiral_Gorshkov
}
# Model 1990
helicopter_carrier.4 = {
	unit_helicoptercarrier = 5
	radarsystem_airsearch = 6
	radarsystem_surfacesearch = 6
	sonarsystem = 6
	radarsystem_3dsearch = 2
	propulsion_steam = 6	
	propulsion_gas = 0	
	conventionalnavalgun = 0
	closedefense = 10
	antishipmissile_shortrange = 0
	antishipmissile_longrange = 0	
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 10
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	antisub_torpedorocket = 10
	helicopterplatform = 5	
	carriergroup_constantairbornesurveillance = 0
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	hullmaxslots = 0
	hullmaxsize = 63
	carrier_size = 1
}

# Model 1945
carrier.0 = {
	unit_carrier = 1
	radarsystem_airsearch = 1
	radarsystem_surfacesearch = 1
	sonarsystem = 1
	radarsystem_3dsearch = 0
	propulsion_steam = 1	
	conventionalnavalgun = 1
	closedefense = 1
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	antisub_torpedorocket = 1
	helicopterplatform = 0	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 78
	carrier_size = 3
}

# Model 1950
carrier.1 = {
	unit_carrier = 2
	radarsystem_airsearch = 2
	radarsystem_surfacesearch = 2
	sonarsystem = 2
	radarsystem_3dsearch = 0
	propulsion_steam = 2	
	conventionalnavalgun = 2
	closedefense = 2
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0
	antisub_torpedorocket = 2
	helicopterplatform = 0		
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0
	hullmaxslots = 0
	hullmaxsize = 63
	carrier_size = 3
}

# Model 1955
carrier.2 = {
	unit_carrier = 3
	radarsystem_airsearch = 2
	radarsystem_surfacesearch = 2
	sonarsystem = 2
	radarsystem_3dsearch = 0
	propulsion_steam = 2	
	conventionalnavalgun = 3
	closedefense = 3
	antiairmissile_mediumrange = 1
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0
	antisub_torpedorocket = 3
	helicopterplatform = 0		
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0
	hullmaxslots = 0
	hullmaxsize = 63
	carrier_size = 3
}

# Model 1960
carrier.3 = {
	unit_carrier = 4
	radarsystem_airsearch = 3
	radarsystem_surfacesearch = 3
	sonarsystem = 3
	radarsystem_3dsearch = 0
	propulsion_steam = 3	
	conventionalnavalgun = 4
	closedefense = 4
	antiairmissile_mediumrange = 2
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0
	antisub_torpedorocket = 4
	helicopterplatform = 1	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 64
	carrier_size = 3
}

# Model 1970
carrier.4 = {
	unit_carrier = 5
	radarsystem_airsearch = 4
	radarsystem_surfacesearch = 4
	sonarsystem = 4
	radarsystem_3dsearch = 1
	propulsion_steam = 4	
	conventionalnavalgun = 6
	closedefense = 6
	antiairmissile_mediumrange = 4
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0
	antisub_torpedorocket = 6
	helicopterplatform = 2
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 63
	carrier_size = 3
}

# Model 1980
carrier.5 = {
	unit_carrier = 6
	radarsystem_airsearch = 5
	radarsystem_surfacesearch = 5
	sonarsystem = 5
	radarsystem_3dsearch = 2
	propulsion_steam = 5	
	conventionalnavalgun = 8
	closedefense = 8
	antiairmissile_mediumrange = 6
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0
	antisub_torpedorocket = 8
	helicopterplatform = 3	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 62
	carrier_size = 3
}
# Kuznetsov-class
carrier.6 = {
	unit_carrier = 7
	radarsystem_airsearch = 5
	radarsystem_surfacesearch = 5
	sonarsystem = 0
	radarsystem_3dsearch = 2
	propulsion_steam = 5	
	conventionalnavalgun = 0
	closedefense = 8
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 9
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 2
	antisub_torpedorocket = 8
	helicopterplatform = 4	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 65
	carrier_size = 2	
	wikipage = /wiki/Kuznetsov_class_aircraft_carrier
}

# Model 1955
supercarrier.0 = {
	unit_supercarrier = 1
	radarsystem_airsearch = 2
	radarsystem_surfacesearch = 2
	sonarsystem = 0
	radarsystem_3dsearch = 0
	propulsion_steam = 3	
	propulsion_nuclear_surface = 0	
	conventionalnavalgun = 3
	closedefense = 3
	antiairmissile_mediumrange = 0
	antiairmissile_shortrange = 0
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	antisub_torpedorocket = 3
	helicopterplatform = 0	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 30
	carrier_size = 4
}

# Model 1960
supercarrier.1 = {
	unit_supercarrier = 2
	radarsystem_airsearch = 3
	radarsystem_surfacesearch = 3
	sonarsystem = 0
	radarsystem_3dsearch = 0
	propulsion_steam = 0	
	propulsion_nuclear_surface = 1	
	conventionalnavalgun = 0
	closedefense = 4
	antiairmissile_mediumrange = 1
	antiairmissile_shortrange = 3
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0	
	antisub_torpedorocket = 4
	helicopterplatform = 1		
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 45
	carrier_size = 4
}

# Model 1970
supercarrier.2 = {
	unit_supercarrier = 3
	radarsystem_airsearch = 4
	radarsystem_surfacesearch = 4
	sonarsystem = 0
	radarsystem_3dsearch = 1
	propulsion_steam = 0	
	propulsion_nuclear_surface = 2	
	conventionalnavalgun = 0
	closedefense = 6
	antiairmissile_mediumrange = 4
	antiairmissile_shortrange = 6
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0
	antisub_torpedorocket = 6
	helicopterplatform = 2		
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 45
	carrier_size = 4
}

# Model 1980
supercarrier.3 = {
	unit_supercarrier = 4
	radarsystem_airsearch = 5
	radarsystem_surfacesearch = 5
	sonarsystem = 0
	radarsystem_3dsearch = 2
	propulsion_steam = 0	
	propulsion_nuclear_surface = 3	
	conventionalnavalgun = 0
	closedefense = 8
	antiairmissile_mediumrange = 6
	antiairmissile_shortrange = 8
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 0
	antisub_torpedorocket = 8
	helicopterplatform = 3
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0		
	hullmaxslots = 0
	hullmaxsize = 50
	carrier_size = 4
}

# Ulyanovsk-class
supercarrier.4 = {
	unit_supercarrier = 5
	radarsystem_airsearch = 6
	radarsystem_surfacesearch = 6
	sonarsystem = 6
	radarsystem_3dsearch = 3
	propulsion_steam = 6	
	propulsion_nuclear_surface = 3	
	conventionalnavalgun = 0
	closedefense = 8
	antiairmissile_mediumrange = 6
	antiairmissile_shortrange = 9
	antishipmissile_shortrange_supersonic = 0	
	antishipmissile_longrange_supersonic = 2
	antisub_torpedorocket = 8
	helicopterplatform = 5	
	joint_fleetsupply = 0
	joint_selfsustainability = 0
	joint_warliketraining = 0
	carriergroup_constantairbornesurveillance = 0	
	hullmaxslots = 0
	hullmaxsize = 54
	carrier_size = 4	
	wikipage = /wiki/Ulyanovsk_class_aircraft_carrier
}
